Vigilant,Stable,Bold,Clumsy,Defiant,Gentle,Constrained,Inquisitive,Inventive,Irritable,Distractable,Erratic,Solitary,Impulsive,Quitting,Independent,Smart,Jealous,Fearful_other_cats,Persevering,Greedy,Friendly_other_cats,Submissive,Dominant,Reckless,Predictable,Suspicious,Individualistic,Affectionate,Insecure,Bullying,Curious,Aimless,Deliberate,Tense,Fearful_of_people,Cool,Aggressive_to_people,Calm,Aggressive_other_cats,Excitable,Friendly_to_people,Playful,Vocal,Decisive,Self_assured,Anxious,Trusting,Active,Cooperative,Shy,Eccentric,Country,Cat_sex
6,4,3,3,2,3,3,6,2,4,5,4,3,3,3,5,6,4,4,3,5,3,5,3,5,6,3,5,6,5,3,6,4,5,2,2,4,2,2,5,5,6,6,6,6,5,5,5,7,4,4,2,Australia,Male
7,7,4,1,1,4,4,7,7,1,1,1,4,1,1,4,7,1,4,4,1,4,1,4,1,7,4,4,4,4,1,7,1,4,1,4,4,1,4,4,4,4,7,7,7,7,4,4,7,4,5,4,Australia,Female
7,5,7,1,5,3,2,6,7,4,4,5,3,6,3,6,6,6,2,5,3,3,2,6,6,2,5,7,6,2,5,6,2,6,3,4,6,2,6,5,4,5,6,6,6,6,2,5,5,4,2,6,Australia,Female
6,4,6,1,6,4,3,5,6,4,3,4,3,4,3,3,4,2,2,5,5,2,2,5,5,4,5,4,4,2,5,5,3,5,5,5,4,3,2,5,5,4,5,5,5,5,2,3,6,2,1,2,Australia,Male
7,3,5,1,7,7,3,7,7,5,2,2,5,2,2,7,7,6,5,5,3,2,1,6,2,6,6,7,7,2,3,7,2,5,3,1,6,1,3,5,2,7,7,7,5,5,3,6,7,5,2,6,Australia,Male
6,6,5,3,3,6,4,6,6,2,2,2,2,4,2,5,6,2,2,6,2,4,6,3,3,6,2,5,6,2,2,6,2,6,2,2,2,2,6,2,5,6,6,6,6,6,2,6,6,5,3,3,Australia,Male
6,3,4,3,2,6,4,6,7,1,2,1,5,4,2,6,7,6,6,6,3,2,6,2,3,5,6,6,7,3,1,6,2,6,2,6,4,1,4,2,4,4,6,7,6,4,5,3,7,6,5,1,NewZealand,Male
4,2,1,6,3,7,5,4,5,3,5,1,1,3,2,3,7,6,3,3,7,4,3,4,1,6,2,7,7,4,5,5,2,7,1,1,6,1,4,2,4,7,6,5,5,4,3,7,4,5,2,7,Australia,Male
4,4,5,3,6,6,2,6,4,3,3,4,2,5,3,3,5,5,5,5,6,4,4,4,6,6,3,5,7,4,3,5,3,5,3,2,2,2,5,2,3,6,6,7,5,7,4,5,4,2,2,5,Australia,Male
6,4,1,1,1,7,4,3,1,1,1,1,3,3,4,4,7,3,6,2,1,5,6,1,1,7,7,4,7,5,1,5,1,7,5,7,3,1,4,1,5,1,3,7,7,4,5,1,6,6,7,1,NewZealand,Male
7,7,7,2,4,6,2,6,6,2,4,2,2,5,2,4,5,6,3,4,6,5,4,4,4,4,2,4,7,4,4,6,4,4,4,2,4,2,4,4,5,7,7,6,4,5,4,6,4,4,4,4,Australia,Male
5,7,4,2,1,7,4,5,5,1,1,1,2,2,4,5,6,4,3,4,2,4,3,1,1,6,3,4,7,1,4,5,2,5,4,2,3,1,6,4,2,7,6,6,6,7,2,5,4,6,3,1,Australia,Male
7,7,2,1,1,7,2,2,5,1,2,1,1,1,4,5,7,1,3,4,2,3,7,1,2,7,6,4,7,2,1,5,2,7,2,7,7,1,6,1,1,7,6,7,7,7,2,7,7,7,4,1,Australia,Female
7,7,6,1,1,7,1,7,5,7,5,1,4,5,4,7,5,1,4,4,1,6,4,2,6,6,1,1,7,4,1,7,1,4,1,1,6,1,7,1,1,7,7,2,7,7,1,7,7,7,2,1,Australia,Male
7,3,7,1,7,5,1,7,7,6,2,6,3,7,2,7,7,7,1,7,7,1,1,7,7,2,6,7,4,7,7,7,2,7,7,5,2,6,2,7,4,2,2,6,7,7,4,4,7,2,1,7,Australia,Male
6,5,4,3,2,7,3,5,5,1,3,2,3,3,3,5,6,3,3,3,5,3,4,4,3,5,6,6,6,3,2,5,3,6,3,5,5,1,5,2,3,5,5,7,5,5,3,6,6,5,3,6,Australia,Female
7,7,7,1,4,7,4,6,7,2,3,4,2,5,2,7,7,1,1,7,2,7,2,2,2,4,1,7,7,1,1,7,2,7,1,1,6,1,6,1,6,7,6,6,7,7,1,7,7,7,1,6,Australia,Female
7,4,2,3,4,6,3,5,4,1,5,1,3,2,5,5,7,2,6,1,4,2,4,2,2,5,5,3,4,5,2,7,2,6,4,2,5,1,5,1,4,5,6,7,5,5,5,4,4,5,2,1,Australia,Female
6,6,6,1,2,7,5,6,6,1,2,2,7,2,3,6,6,3,4,5,3,4,6,6,2,5,3,6,7,2,3,6,2,5,2,3,6,1,6,3,2,6,5,5,5,6,2,6,5,6,2,1,Australia,Female
4,7,6,2,2,5,2,5,5,1,4,5,4,5,2,6,6,5,3,5,5,3,2,6,4,5,2,7,7,2,4,5,2,4,2,1,2,1,6,5,3,7,5,3,4,5,2,7,5,6,2,3,Australia,Female
7,5,5,1,6,6,4,7,7,1,5,2,3,4,3,6,7,6,1,5,2,1,1,7,4,5,5,5,6,1,7,7,2,6,1,4,3,2,5,7,4,3,6,7,6,6,1,4,7,7,2,4,Australia,Female
6,6,6,1,1,6,2,7,7,1,1,1,1,1,1,5,7,1,1,7,6,6,2,4,5,6,3,6,6,2,5,7,1,5,1,1,5,1,5,4,6,7,7,7,6,6,2,5,7,6,2,7,NewZealand,Male
4,6,4,2,4,6,5,3,2,1,4,1,2,1,2,2,3,2,2,4,3,5,3,1,1,7,1,5,6,1,1,3,1,6,1,1,4,1,7,2,2,6,5,4,6,6,2,6,4,5,2,4,NewZealand,Female
6,4,2,1,2,5,4,4,3,2,5,5,5,4,4,5,6,4,2,2,4,4,4,4,2,5,6,4,5,4,3,4,3,5,2,2,6,2,3,2,4,4,5,7,5,5,2,3,6,5,3,4,Australia,Female
6,2,7,5,5,6,1,7,6,1,5,3,4,6,2,6,6,5,2,5,2,2,4,4,6,5,3,6,6,5,2,6,4,5,2,2,4,1,3,7,5,6,5,6,6,6,2,5,6,2,3,6,Australia,Female
6,3,3,2,5,5,3,5,3,3,3,5,3,5,5,5,5,3,5,5,3,3,3,3,3,5,5,5,5,5,3,5,5,3,5,5,3,3,3,3,5,3,5,7,4,4,5,3,6,6,3,5,NewZealand,Male
7,4,3,4,3,6,6,3,2,3,1,1,1,5,5,5,7,7,3,4,2,1,6,1,1,5,2,4,2,4,1,4,4,4,3,5,5,1,4,1,6,6,4,4,3,3,4,2,5,6,6,4,Australia,Male
7,2,2,1,1,2,2,7,5,1,1,1,5,1,1,7,7,1,7,7,1,1,1,1,6,6,6,6,6,7,1,7,1,4,5,6,4,1,2,1,5,3,6,6,6,5,5,2,7,5,7,1,Australia,Female
6,7,5,1,7,7,4,7,7,2,5,1,1,4,1,7,7,5,6,2,7,4,1,6,4,3,1,1,7,4,5,7,5,4,1,5,4,1,2,5,1,5,7,7,4,5,5,2,7,6,1,4,Australia,Female
7,4,2,1,1,1,1,7,7,1,1,1,1,1,1,7,7,1,7,2,1,4,3,1,1,7,7,7,7,4,4,4,1,7,1,4,1,1,1,4,7,6,6,7,7,7,4,4,6,7,1,5,Australia,Male
5,7,5,1,5,5,5,4,1,7,2,1,7,5,3,7,6,1,4,5,7,1,7,1,1,7,7,5,2,5,1,4,2,6,6,6,5,1,5,2,4,3,5,6,6,6,4,3,5,3,6,1,Australia,Male
5,7,5,1,1,7,5,5,5,1,2,1,1,5,5,3,5,1,5,2,6,4,5,4,2,7,1,4,7,2,1,6,2,6,1,1,7,1,6,2,1,7,6,7,6,6,2,7,3,5,2,4,Australia,Male
7,6,7,5,6,5,5,5,7,3,6,3,3,5,5,5,6,5,5,5,3,3,3,5,5,5,5,3,5,3,3,5,3,5,3,5,3,3,3,3,3,3,5,7,5,5,5,3,5,5,3,1,Australia,Female
6,6,5,2,1,7,3,6,6,2,2,4,2,1,1,2,4,2,2,3,3,6,4,4,4,3,1,5,5,4,1,3,3,3,3,4,5,1,3,2,3,5,6,5,5,5,4,5,5,4,4,4,Australia,Male
7,3,3,2,3,4,5,3,2,4,5,6,7,6,5,7,6,3,4,3,4,3,2,5,5,7,7,7,4,7,4,3,4,6,4,6,2,5,1,4,4,2,5,6,6,5,6,2,5,3,2,6,Australia,Male
7,7,7,2,7,7,4,7,7,4,1,1,1,5,3,6,7,2,5,6,6,3,2,5,4,5,1,7,7,1,5,6,2,6,2,3,7,2,5,3,5,5,5,7,2,6,3,6,7,5,5,1,Australia,Female
5,6,3,1,3,6,6,2,2,2,3,1,5,3,4,5,4,3,3,5,3,5,6,3,2,5,6,4,6,5,2,2,4,4,5,6,6,2,5,3,2,2,3,2,3,3,5,3,3,4,5,4,Australia,Male
5,6,4,3,4,7,6,5,2,2,1,1,1,1,2,4,5,2,2,5,1,4,4,2,2,6,4,5,6,2,2,5,2,5,2,2,2,1,6,2,2,6,6,5,6,5,2,6,6,6,3,2,Australia,Male
5,7,4,6,4,3,1,6,6,1,4,2,1,4,5,7,2,5,1,5,4,4,2,6,2,3,2,6,5,1,5,5,5,4,4,1,7,1,7,5,1,7,6,6,6,7,1,6,6,5,2,3,Australia,Female
5,6,7,1,5,6,1,7,7,1,2,1,3,2,3,5,7,3,4,7,1,4,4,4,6,3,2,2,6,3,4,7,1,6,1,1,6,1,7,4,5,6,7,7,6,7,1,6,7,5,1,2,Australia,Male
7,5,5,5,7,6,6,7,7,5,7,5,7,3,6,7,4,3,2,3,3,4,2,6,6,7,1,6,7,2,7,7,2,5,6,3,6,2,6,6,7,7,7,7,6,6,2,7,7,7,4,5,Australia,Female
4,6,6,1,4,7,1,5,4,1,1,1,1,4,1,6,6,5,2,4,4,2,2,4,4,4,1,5,6,1,5,5,2,4,1,1,5,2,4,4,3,6,6,2,5,7,1,6,6,4,1,4,Australia,Male
4,2,4,1,7,1,4,1,1,7,1,7,7,1,4,5,6,7,1,4,7,1,4,7,7,3,4,4,2,1,7,1,1,1,7,1,1,7,1,7,1,1,1,5,1,1,2,1,1,1,1,4,Australia,Male
6,7,4,5,6,7,7,7,4,1,3,2,1,1,5,7,7,3,4,4,5,2,7,6,4,6,1,3,7,1,3,4,4,2,1,1,7,1,7,4,3,7,7,7,4,7,2,7,3,7,4,1,Australia,Male
5,6,6,1,1,5,5,7,6,2,2,1,1,2,2,6,6,5,2,5,5,4,1,5,4,5,3,5,5,2,5,7,1,5,1,2,6,1,6,5,1,6,6,7,6,7,1,5,3,4,2,2,NewZealand,Female
7,2,3,1,6,5,2,2,4,1,4,4,2,3,4,7,7,5,2,4,5,5,5,4,2,6,7,5,6,5,2,5,2,4,2,2,5,1,2,5,5,6,5,6,6,3,3,3,7,5,7,4,NewZealand,Female
6,2,6,5,5,2,5,7,7,4,5,3,2,5,3,3,6,3,2,6,2,5,6,2,5,5,7,5,5,7,3,7,5,3,5,7,2,1,3,2,5,5,7,5,5,3,5,3,7,3,6,4,Australia,Female
3,6,4,1,4,6,2,5,6,1,3,1,1,1,1,6,5,4,2,4,3,2,2,5,2,6,1,4,6,1,6,5,1,5,1,1,5,1,5,4,1,2,6,2,5,7,1,3,7,4,2,4,Australia,Male
3,6,2,6,2,6,4,6,6,1,3,1,1,4,4,3,6,2,2,6,1,2,2,2,2,6,3,6,7,2,1,6,2,5,2,2,3,1,3,5,6,7,7,6,4,5,2,5,6,6,3,4,NewZealand,Female
3,7,5,1,6,3,4,7,6,1,4,1,1,5,5,6,5,7,1,4,7,7,3,7,6,7,6,6,7,2,5,6,4,4,1,5,6,1,5,3,5,5,7,7,5,7,5,2,1,3,2,1,Australia,Male
7,7,7,1,4,7,1,7,7,1,1,1,1,5,4,5,6,4,7,7,4,1,1,6,2,7,1,7,7,1,6,7,1,7,1,1,7,1,6,6,1,7,5,7,6,7,1,6,2,6,1,6,Australia,Male
7,6,7,1,4,4,4,7,7,3,5,4,2,4,7,7,7,6,2,4,7,2,2,2,4,6,4,7,7,1,7,7,4,4,6,5,1,4,6,6,3,7,6,5,5,7,3,4,4,5,3,4,Australia,Male
7,3,1,1,7,1,1,6,5,7,1,2,7,2,1,1,7,7,1,5,3,2,1,7,2,7,2,7,5,2,5,6,1,7,1,1,7,5,3,2,1,3,1,5,7,7,1,5,5,7,1,6,Australia,Male
6,7,6,1,6,7,4,7,5,1,2,2,2,6,4,5,6,5,1,4,2,2,4,2,2,5,2,6,6,1,5,6,2,5,5,1,5,1,6,5,2,7,5,7,5,6,1,7,5,4,1,5,Australia,Male
4,2,2,5,6,7,5,7,7,4,6,2,1,3,6,3,7,5,7,4,7,1,5,2,5,7,7,2,7,6,2,6,2,6,3,4,1,4,1,2,6,5,6,7,5,4,5,1,3,5,6,3,Australia,Female
5,6,5,3,1,7,2,5,4,2,2,2,6,3,5,5,6,2,1,5,3,4,2,5,3,3,2,6,6,1,6,5,2,4,2,1,5,1,7,1,4,5,5,6,5,6,2,6,5,7,2,4,NewZealand,Male
5,7,7,7,1,7,5,7,7,1,7,1,1,1,1,1,5,1,1,6,1,7,7,1,7,7,1,1,7,1,1,7,1,1,1,1,6,1,7,1,1,7,7,7,4,7,1,7,2,5,1,1,Australia,Female
7,3,7,1,7,3,2,6,5,6,2,5,4,4,3,3,7,6,2,7,7,4,7,7,7,6,6,7,6,3,6,7,1,7,2,2,2,6,2,7,6,3,2,7,7,7,2,2,6,2,4,7,Australia,Female
5,7,5,1,6,6,6,5,2,2,2,2,2,2,2,6,6,2,6,6,6,2,2,2,2,6,2,2,7,1,2,6,2,6,2,7,6,1,7,4,1,7,6,7,6,6,2,6,6,6,2,2,Australia,Male
5,3,5,2,5,5,4,5,6,5,3,5,5,2,3,5,5,3,3,4,2,3,4,5,4,5,5,5,5,5,4,4,4,5,3,3,3,5,3,4,4,5,5,5,4,5,3,5,5,3,3,4,NewZealand,Male
6,6,6,4,4,5,6,6,4,4,4,4,5,4,4,4,5,4,4,4,4,4,3,5,4,5,2,4,6,4,4,5,4,5,4,1,4,1,5,4,4,7,5,5,4,5,4,6,4,4,3,4,Australia,Male
6,6,5,1,4,6,4,7,7,2,5,1,2,5,4,5,7,2,3,5,4,4,4,5,4,3,2,7,7,2,3,7,4,4,2,4,3,1,5,5,5,7,6,3,4,6,2,6,7,6,3,4,Australia,Female
5,3,3,1,2,5,4,2,6,2,4,4,4,5,5,5,5,3,4,4,3,2,3,4,4,5,5,4,2,4,5,5,4,4,3,5,2,1,5,5,4,1,6,5,5,5,5,2,5,2,4,5,Australia,Male
6,3,2,2,6,3,2,5,2,4,4,2,4,3,3,4,6,6,3,2,2,2,1,6,4,7,4,4,5,4,4,4,1,7,1,2,4,1,4,5,5,6,5,3,4,6,3,5,6,2,4,1,Australia,Female
5,6,6,3,4,4,4,1,2,5,1,4,6,5,3,5,6,7,1,5,4,4,2,5,4,4,1,5,2,2,4,2,3,5,5,3,5,5,5,5,2,4,4,5,5,6,2,4,5,3,3,3,Australia,Male
6,4,5,1,5,5,3,7,6,2,6,2,5,4,3,6,7,5,6,4,6,3,4,3,3,6,6,6,7,5,2,6,3,6,5,4,5,1,3,1,4,3,2,7,7,7,4,3,6,3,5,4,Australia,Female
5,5,5,1,1,6,3,5,6,1,6,1,2,5,5,6,6,1,1,1,5,5,6,3,2,6,6,1,7,2,2,6,2,6,1,3,5,2,6,2,1,6,5,2,6,6,3,2,6,5,2,2,NewZealand,Male
4,5,5,1,3,5,4,5,3,1,5,1,5,3,4,7,7,1,1,3,2,2,2,6,1,7,1,2,6,5,6,4,2,6,1,1,7,2,6,7,2,6,7,5,6,7,1,7,6,2,2,1,Australia,Male
4,2,2,4,5,6,4,5,3,2,4,5,5,5,4,3,4,5,3,4,6,4,3,6,4,5,5,3,6,7,5,5,5,3,1,3,2,2,2,5,6,6,3,7,3,2,5,4,6,4,3,5,Australia,Female
1,3,3,7,5,3,7,4,1,5,5,4,1,7,7,3,1,7,1,1,7,1,1,6,2,2,2,6,6,6,6,4,7,6,1,1,1,1,5,7,4,7,1,4,1,1,7,7,1,1,1,1,Australia,Female
6,4,3,5,3,4,2,5,3,1,6,1,3,3,5,7,5,2,1,4,3,5,4,1,5,6,7,5,3,6,3,5,2,1,4,5,4,1,3,2,4,4,5,7,4,5,5,2,7,5,6,4,Australia,Male
7,4,4,1,7,7,4,6,6,2,4,1,2,2,3,5,6,7,1,4,5,1,1,3,4,3,6,7,1,4,7,7,3,5,3,1,7,1,4,7,2,7,6,7,6,7,1,1,6,7,5,7,Australia,Female
4,5,2,6,3,3,4,3,1,2,5,3,5,3,5,5,2,4,5,2,6,4,3,5,3,6,5,2,5,5,5,3,3,5,3,2,5,3,4,3,3,4,3,3,5,2,4,4,2,6,6,2,Australia,Male
7,4,4,4,3,7,4,6,7,4,7,7,1,7,7,3,6,7,5,6,7,4,7,1,5,4,7,4,7,3,1,6,4,4,1,3,4,3,1,2,7,7,7,7,4,6,3,2,3,3,4,7,Australia,Male
6,7,5,1,2,6,5,2,1,1,7,2,7,1,1,5,2,7,2,1,7,2,6,1,1,7,6,7,1,2,1,1,1,7,7,7,1,1,3,2,1,1,1,6,2,3,6,2,1,2,1,1,Australia,Male
6,3,4,7,3,6,6,4,6,2,6,6,5,5,3,4,7,3,4,6,2,4,5,5,3,4,7,1,6,5,2,4,2,6,3,7,3,1,2,1,2,2,7,3,6,6,5,1,7,6,5,1,Australia,Female
7,3,5,1,5,4,6,6,6,4,5,5,3,5,5,7,3,7,1,2,6,3,1,7,3,7,7,4,6,5,5,7,6,1,5,3,1,3,1,5,6,6,7,7,6,5,6,1,1,3,5,4,Australia,Male
7,5,6,1,4,5,1,7,7,1,2,1,5,1,1,7,7,1,5,3,5,3,1,4,3,6,3,6,6,2,3,7,1,6,1,5,6,1,6,2,3,5,7,2,7,7,1,5,7,6,1,6,Australia,Female
6,6,7,3,4,7,4,7,3,1,5,1,4,1,5,7,4,5,6,3,1,1,1,4,1,7,7,1,7,6,4,4,1,4,3,4,7,7,7,4,5,7,4,7,7,7,5,6,7,5,6,1,Australia,Female
7,7,1,1,1,7,6,5,7,1,1,1,2,3,4,6,7,5,4,6,4,4,4,4,1,6,6,5,7,1,4,6,1,7,1,3,3,1,2,4,1,5,7,7,7,7,1,7,7,5,5,1,Australia,Female
2,6,3,1,1,6,5,3,3,1,2,1,2,1,4,5,4,2,7,3,2,1,4,1,1,6,7,1,2,3,4,6,1,6,2,6,5,1,3,1,1,1,6,7,6,6,2,1,6,6,5,1,Australia,Female
6,6,5,1,5,5,5,6,5,5,3,5,6,3,2,7,6,2,6,6,3,2,7,6,3,5,6,6,5,3,2,7,1,7,2,4,6,1,5,5,2,3,2,2,6,6,3,2,7,4,3,2,Australia,Female
7,4,7,3,7,7,4,7,5,4,4,7,5,4,3,7,7,5,2,7,2,4,4,5,3,6,2,4,6,4,5,5,1,5,2,1,1,1,4,4,3,6,6,7,7,7,4,3,7,1,4,1,Australia,Male
6,6,3,1,1,7,4,6,5,1,2,1,6,4,2,2,6,1,7,2,2,1,6,1,1,7,2,2,6,2,1,6,1,6,2,2,4,1,5,1,1,5,6,6,6,4,2,6,6,6,4,1,Australia,Female
7,6,4,1,3,7,5,7,6,1,3,2,2,3,2,6,7,4,2,5,1,6,2,5,2,6,2,6,7,1,1,7,1,7,2,2,2,1,6,2,6,6,7,6,6,7,2,6,7,7,2,1,Australia,Male
2,3,1,4,3,6,6,3,3,1,6,1,5,2,2,3,2,2,6,3,6,3,5,2,2,6,6,3,6,6,1,2,5,3,5,6,2,2,4,1,3,3,4,5,2,2,6,3,2,6,6,2,Australia,Female
7,7,2,2,6,5,4,6,5,1,1,1,6,2,4,7,7,5,7,6,2,1,6,2,2,7,7,6,2,5,1,7,1,6,1,7,2,1,2,1,1,1,5,2,2,2,5,1,2,2,2,7,Australia,Female
6,5,5,1,3,5,2,5,5,1,1,1,5,3,4,6,5,7,3,6,7,1,1,6,5,5,5,6,2,2,5,5,2,5,3,5,5,2,4,5,2,3,5,6,6,5,3,3,3,5,3,1,Australia,Male
4,3,5,5,4,5,5,5,5,1,7,5,5,4,4,4,2,2,2,3,2,4,5,4,3,5,5,5,5,3,3,6,5,3,2,2,6,2,6,2,4,5,6,5,4,5,2,6,5,5,2,4,Australia,Male
5,6,6,2,4,5,4,3,4,2,4,2,6,4,4,5,5,2,3,4,5,6,3,5,4,4,5,5,5,3,3,4,3,5,2,3,5,2,5,3,3,4,4,5,5,5,3,4,5,5,4,3,Australia,Male
7,7,7,1,5,6,4,6,6,2,4,2,2,2,2,6,6,4,1,6,6,7,5,5,2,5,2,2,6,2,5,6,2,5,2,1,7,2,6,4,4,5,6,7,7,7,1,6,7,4,2,1,Australia,Male
6,6,2,4,2,3,4,5,6,4,4,3,4,5,4,3,4,4,4,4,3,5,4,4,4,5,5,5,6,6,4,5,5,4,5,6,5,2,5,4,5,3,5,6,5,5,4,4,5,4,5,2,Australia,Female
7,2,1,1,1,4,6,1,1,1,7,4,5,1,7,1,7,1,7,1,1,1,5,1,1,7,7,4,1,7,1,4,1,4,1,7,1,1,1,4,1,1,7,7,4,4,7,1,7,5,7,4,Australia,Female
4,5,5,1,5,5,5,5,5,5,4,5,3,4,4,3,3,3,3,5,6,4,2,5,4,3,3,4,5,2,4,5,5,4,3,2,5,5,5,4,3,5,5,3,4,5,2,5,5,5,3,3,Australia,Male
5,6,1,2,2,6,4,4,1,1,6,1,2,2,4,4,1,4,6,2,5,2,5,1,4,7,5,1,7,4,1,5,2,5,2,2,3,1,3,5,2,6,3,5,4,4,4,5,2,3,5,2,Australia,Female
3,2,4,1,5,4,4,3,2,5,3,7,5,2,4,7,4,7,7,4,2,1,4,3,3,1,7,6,6,6,4,2,5,3,7,5,6,1,5,4,4,3,3,4,3,6,6,3,3,3,6,3,Australia,Female
4,5,4,3,2,6,2,6,7,1,2,2,2,6,4,3,6,2,1,7,7,7,2,2,4,5,2,6,7,4,1,6,3,6,3,1,2,1,5,1,3,7,6,7,6,4,2,6,5,3,3,4,Australia,Male
3,5,4,7,4,6,6,6,6,1,5,1,5,5,5,5,5,1,1,5,3,1,1,5,1,5,5,3,5,1,1,5,1,5,1,1,5,1,5,1,1,5,3,6,6,6,1,6,6,1,1,1,Australia,Male
5,5,4,2,4,7,2,7,7,1,2,2,1,2,4,6,6,1,2,2,2,4,1,1,1,4,4,5,5,1,1,6,1,1,1,1,1,1,4,1,4,6,6,2,6,6,1,6,6,6,1,4,Australia,Male
7,4,4,1,6,2,2,7,5,5,3,6,3,5,2,6,6,4,4,5,3,4,4,4,2,6,1,3,4,3,3,5,1,6,2,2,5,5,5,4,4,5,6,3,5,5,3,4,3,3,4,6,Australia,Male
4,2,6,6,3,4,2,5,4,3,5,5,4,5,4,6,4,3,3,3,2,2,4,4,5,6,4,5,4,5,1,5,5,3,5,3,3,2,4,2,3,5,4,5,5,5,4,3,5,4,3,5,Australia,Female
7,3,3,1,6,4,1,5,4,2,3,6,6,6,3,5,7,2,1,5,1,1,1,4,1,6,7,6,7,4,6,7,2,4,2,6,5,2,3,7,6,3,7,7,7,5,5,2,7,2,6,1,Australia,Female
7,6,5,1,1,5,5,4,2,2,2,1,1,1,2,4,4,4,2,4,1,1,1,1,4,4,4,4,6,3,4,7,2,4,4,4,4,1,4,5,4,5,5,7,6,6,4,4,6,4,3,1,Australia,Male
6,6,5,1,1,7,7,7,7,1,1,2,2,2,2,6,6,1,3,3,5,7,6,1,1,5,1,7,7,3,1,7,5,6,6,1,6,1,6,1,4,7,7,5,6,7,2,7,7,5,1,1,Australia,Male
7,6,7,1,3,5,3,6,7,3,6,2,1,6,2,6,7,2,6,6,5,5,2,2,5,5,5,4,7,1,1,6,1,6,1,1,1,1,6,4,5,1,6,6,6,6,5,6,7,3,2,2,Australia,Male
4,7,4,1,6,4,5,3,5,3,2,1,6,4,5,7,5,4,5,6,4,1,1,6,1,6,5,4,3,3,1,5,1,7,2,4,3,2,3,1,2,3,3,7,6,5,2,4,5,2,4,3,Australia,Male
5,7,6,1,2,7,3,5,4,1,2,2,2,6,1,5,6,5,1,4,3,5,2,5,2,5,1,6,7,1,1,5,1,3,1,1,4,1,7,1,2,7,5,5,5,6,1,7,6,4,2,1,Australia,Male
7,2,4,1,2,2,3,3,4,5,4,4,6,4,4,3,3,2,3,2,3,1,2,4,3,2,7,4,2,6,4,4,5,3,4,1,4,2,2,4,2,1,5,2,4,3,3,2,6,2,3,4,Australia,Female
6,6,6,2,5,5,4,6,6,2,2,2,2,2,2,5,6,2,1,7,1,7,1,5,2,6,2,4,7,1,2,6,1,6,1,5,5,2,6,3,1,5,6,5,6,6,2,3,6,6,3,1,Australia,Male
3,1,1,3,5,4,4,5,5,2,6,2,7,1,6,2,4,1,7,1,4,1,1,1,4,7,7,4,1,7,4,5,4,5,2,6,3,1,4,4,4,1,4,2,5,4,7,1,1,3,5,1,Australia,Female
7,3,4,1,2,5,3,6,5,1,4,1,2,4,4,6,6,5,4,4,2,4,2,4,4,6,6,2,6,6,1,6,2,6,2,2,4,1,3,2,5,5,5,6,6,6,5,4,6,6,5,1,Australia,Male
4,7,7,4,3,7,7,2,2,2,2,2,2,2,2,6,6,6,2,4,1,4,2,6,4,6,1,3,7,1,2,2,2,6,2,2,6,1,7,4,2,5,1,2,5,6,2,6,3,2,2,2,Australia,Male
7,6,6,1,7,7,2,7,7,5,1,1,7,1,6,6,6,5,1,6,1,1,1,1,1,7,1,7,6,1,3,7,1,6,5,1,7,1,7,2,2,3,4,7,7,7,1,7,7,7,1,4,Australia,Female
5,5,5,2,2,4,3,3,5,2,2,2,2,2,2,5,5,2,2,2,2,2,2,5,2,5,5,4,6,2,5,4,3,3,3,3,3,3,3,5,3,5,5,6,5,5,3,3,5,5,3,4,Australia,Male
5,3,6,1,7,1,3,6,5,7,6,6,2,7,3,7,6,7,1,6,2,2,2,6,6,3,7,6,5,2,6,7,3,6,1,1,7,5,2,6,5,3,3,7,6,7,3,6,7,2,2,7,Australia,Male
6,5,7,1,6,5,3,2,2,1,3,2,5,3,3,7,6,2,2,5,2,1,1,6,2,6,7,5,1,6,7,6,1,6,1,6,3,1,5,6,3,1,6,5,7,7,3,1,7,6,5,1,Australia,Male
7,7,1,1,1,7,1,6,7,1,7,1,4,1,1,7,7,1,1,4,1,4,1,1,1,6,5,7,7,1,1,7,1,4,1,1,7,1,7,4,1,7,5,7,3,4,1,4,6,6,2,1,Australia,Female
7,4,7,1,7,4,1,7,7,7,4,7,6,7,1,6,7,1,6,5,6,2,1,7,6,7,7,5,3,6,4,6,5,5,7,5,5,5,2,2,6,6,5,7,5,6,5,2,6,5,2,4,Australia,Male
4,3,5,1,4,4,3,6,5,1,5,2,6,6,6,6,6,2,2,4,5,5,5,3,5,2,1,1,6,1,1,6,1,4,1,1,1,1,4,1,2,6,6,6,4,4,2,6,7,4,2,1,Australia,Female
2,7,3,1,1,7,7,6,6,1,1,1,1,5,4,6,4,1,6,4,4,2,2,2,1,7,7,1,7,2,1,6,1,6,1,2,7,1,7,1,1,2,6,7,6,7,1,5,7,7,2,1,Australia,Female
4,6,2,1,1,7,4,4,6,1,1,5,4,4,4,4,4,4,7,4,1,1,6,1,1,6,7,4,7,7,1,4,3,4,4,7,2,1,4,5,4,3,3,6,4,4,4,2,5,4,6,1,Australia,Female
4,4,4,1,2,2,2,1,1,4,4,3,4,2,4,4,2,2,4,2,4,2,3,2,4,4,6,3,5,2,5,2,6,4,2,6,4,5,4,5,2,4,2,4,6,6,3,2,4,3,6,2,Australia,Female
3,6,4,2,4,6,5,4,4,2,4,2,3,2,4,6,6,2,4,4,2,4,2,6,2,6,2,2,6,3,4,5,2,6,2,2,6,1,6,4,2,6,6,6,5,6,2,5,5,4,3,2,Australia,Male
